mean,std,var,max,min,range,diff_mean,diff_std,skew,kurt,state
23.82,3.9779494256027266,15.824081632653064,31.0,17.0,14.0,0.22448979591836735,3.1832809805162166,0.16277926000957887,-0.8280912344063007,Panic
27.34,2.8111294846719237,7.902448979591836,31.0,18.0,13.0,0.16326530612244897,2.9440146043858464,-1.1501888858607203,1.2732101250616914,Panic
25.72,3.2952656205841864,10.858775510204083,31.0,19.0,12.0,-0.10204081632653061,2.2699896426913195,-0.373069775538997,-1.0607868391174167,Panic
23.06,2.0938198663335537,4.384081632653061,28.0,18.0,10.0,-0.12244897959183673,2.2644786133355423,0.30644002014994565,0.7085006016288942,Panic
22.74,1.893167090526629,3.5840816326530613,26.0,17.0,9.0,0.08163265306122448,2.5058033433748292,-0.7366953504602831,1.3881688759804929,Panic
22.38,2.1935899194457193,4.811836734693878,26.0,17.0,9.0,0.061224489795918366,2.477722483392031,-0.6052826697809659,-0.21344373725948795,Panic
22.34,1.7567363060458425,3.0861224489795918,26.0,18.0,8.0,0.04081632653061224,1.6030479091147332,-0.5929148407351439,0.5688060032360651,Panic
22.78,1.6072539644133559,2.583265306122449,26.0,18.0,8.0,-0.02040816326530612,2.2268289517476467,0.25127035200205694,1.008194873016432,Panic
23.54,2.383703172864971,5.68204081632653,28.0,18.0,10.0,0.02040816326530612,3.067205042408847,-0.37655726488543445,-0.49501955716889423,Panic
40.64,79.62482435183907,6340.112653061224,592.0,22.0,570.0,-11.510204081632653,77.05871666621542,7.054796197221783,49.84148027203834,Distraction
28.86,1.8071287407692582,3.265714285714285,33.0,22.0,11.0,-0.02040816326530612,1.9845299234519538,-0.6687605623667029,3.716101285630468,Distraction
29.22,2.0433066438536156,4.175102040816326,33.0,23.0,10.0,-0.04081632653061224,2.049979429199622,-0.41504027471254606,0.7375498175174702,Distraction
28.68,1.9737046901909192,3.8955102040816327,33.0,23.0,10.0,-0.02040816326530612,1.9534354449237328,-0.3791201231109921,0.5811533079325564,Distraction
27.62,2.6717723231852624,7.138367346938775,32.0,22.0,10.0,-0.08163265306122448,1.7477301278372768,-0.5567703499673324,-0.4976189133671616,Distraction
24.68,3.5018362530045786,12.262857142857147,32.0,18.0,14.0,-0.12244897959183673,2.463054790388988,0.5041956020957108,-0.6114330237564696,Distraction
23.08,2.028772625837341,4.115918367346939,29.0,18.0,11.0,0.0,2.5394841192330255,0.2993184646536715,0.8276860159597819,Distraction
23.18,1.6498608475645848,2.7220408163265306,27.0,18.0,9.0,0.04081632653061224,2.0697942683278527,-0.015700374874891083,1.188806826560656,Distraction
23.4,1.7842851423995425,3.1836734693877555,26.0,18.0,8.0,0.08163265306122448,2.3805053030206187,-0.32333569518334665,0.37392856393470053,Distraction
24.34,1.7912485669419052,3.208571428571429,27.0,20.0,7.0,0.08163265306122448,2.4313994852539067,-0.24904117311248572,-0.6903004995709443,Distraction
24.98,1.8125413436523259,3.2853061224489792,29.0,21.0,8.0,0.10204081632653061,2.2699896426913195,-0.054766745065321,-0.69783414525461,Distraction
24.8,1.6659862556700857,2.7755102040816326,29.0,22.0,7.0,-0.02040816326530612,2.0453011945089874,0.11033916323506875,-0.16098247809762212,Distraction
25.74,2.655836852623877,7.0534693877551025,34.0,22.0,12.0,0.14285714285714285,2.166535841157586,0.7211379763356633,0.36505984034304273,Distraction
28.14,2.490881329152067,6.204489795918367,34.0,22.0,12.0,0.16326530612244897,2.509955189253713,-0.6366356403462266,0.3237027969946835,Distraction
28.52,1.9297879760878036,3.724081632653061,32.0,22.0,10.0,-0.02040816326530612,2.394635125530225,-1.1586615177565454,2.4008458734955944,Distraction
28.16,1.8556037578433733,3.4432653061224485,32.0,22.0,10.0,-0.02040816326530612,2.342942471602639,-0.9422268671933557,2.179683435751457,Distraction
28.62,1.6399352899130017,2.6893877551020413,34.0,26.0,8.0,-0.08163265306122448,2.3805053030206187,0.5589959931171494,0.6983492164785852,Distraction
28.42,1.750684997132172,3.064897959183673,34.0,25.0,9.0,-0.061224489795918366,2.170377219778844,0.29345665685630734,0.7708018167490147,Distraction
28.38,2.4150041196567726,5.832244897959183,32.0,18.0,14.0,0.02040816326530612,2.4948092718263064,-2.0157358399494583,6.441400563182331,Distraction
75.78,66.95026786613285,4482.33836734694,539.0,60.0,479.0,-9.73469387755102,66.04351549692069,7.036774995329836,49.67021749437971,Fatigue
66.06,3.55946567877362,12.669795918367347,73.0,60.0,13.0,0.10204081632653061,6.618603644456711,0.1947970125501735,-1.3384167733108574,Fatigue
65.38,3.544987838556037,12.566938775510204,71.0,59.0,12.0,-0.1836734693877551,6.40367709860309,0.19959159424316916,-1.2500560982823368,Fatigue
65.14,3.5629041124180865,12.694285714285714,77.0,59.0,18.0,0.1836734693877551,6.196356629924918,0.723656134460638,0.9830744035011056,Fatigue
65.48,3.296504023281362,10.866938775510205,77.0,60.0,17.0,-0.2653061224489796,5.472661219613031,0.7807796170915724,1.51703699580911,Fatigue
65.38,2.514366881806737,6.322040816326532,70.0,61.0,9.0,0.04081632653061224,4.575708637762311,0.25557819186564623,-1.1444589088843498,Fatigue
65.16,2.2256390964743367,4.953469387755101,69.0,61.0,8.0,-0.12244897959183673,3.7559892474538255,0.13746579236926632,-0.7625370831141862,Fatigue
64.24,2.5599744896688135,6.5534693877551025,69.0,57.0,12.0,-0.02040816326530612,4.027911779420014,-0.36227326391104375,0.285131949841106,Fatigue
63.7,2.6668792432277817,7.112244897959185,69.0,57.0,12.0,-0.14285714285714285,4.280949732506199,-0.16139316017385102,-0.27441946692735364,Fatigue
65.38,2.989027553283127,8.934285714285716,71.0,59.0,12.0,0.10204081632653061,4.945601624363355,0.04074781308905691,-0.7586826486448119,Fatigue
66.72,2.6729178430917715,7.144489795918367,71.0,62.0,9.0,-0.12244897959183673,5.081509710831464,0.1994474764131578,-1.492836971610136,Fatigue
66.64,2.601098668969381,6.765714285714285,71.0,62.0,9.0,-0.02040816326530612,4.850793311590394,0.26862535082065575,-1.3103111540639616,Fatigue
66.42,3.2893768406797053,10.819999999999999,72.0,56.0,16.0,-0.08163265306122448,6.0939472637044805,-0.7398929208722791,0.9625928646062407,Fatigue
66.46,3.3209907545545403,11.028979591836736,72.0,56.0,16.0,0.061224489795918366,6.16907416486827,-0.8158414602384234,0.9878432691070671,Fatigue
66.1,2.851780682525304,8.132653061224488,71.0,61.0,10.0,-0.16326530612244897,4.983019897307214,-0.022548591846115875,-0.9784974776102335,Fatigue
66.22,2.852066919671717,8.134285714285717,73.0,61.0,12.0,0.16326530612244897,4.983019897307215,0.23586863512118303,-0.7082579315573048,Fatigue
66.62,3.2881357536899047,10.811836734693877,80.0,62.0,18.0,-0.08163265306122448,5.8198700269303565,1.571296197630873,4.056323931852544,Fatigue
65.62,3.2694629153887096,10.68938775510204,80.0,60.0,20.0,0.04081632653061224,5.417127726295435,1.8861863187144974,6.413057854203567,Fatigue
65.52,2.573332628388046,6.62204081632653,71.0,60.0,11.0,-0.061224489795918366,4.353784013397842,0.3278223335730513,-0.646074357075503,Fatigue
56.58,77.32230187563572,5978.738367346938,592.0,42.0,550.0,-11.142857142857142,74.8045071216587,7.05497076368067,49.842956219314075,Stress
44.64,1.7233095828571685,2.969795918367348,48.0,41.0,7.0,-0.02040816326530612,2.3516368239526475,-0.25963408489857026,-0.6924290735504286,Stress
44.76,1.6358234523771014,2.675918367346939,48.0,41.0,7.0,0.0,2.2038926600773587,-0.4997455091202515,-0.40385376545239327,Stress
45.54,1.2488361929151053,1.559591836734694,48.0,43.0,5.0,-0.04081632653061224,1.6654861847431155,-0.2911373275231131,-0.01897477183855445,Stress
45.66,1.3032142367771984,1.6983673469387754,48.0,42.0,6.0,-0.02040816326530612,1.545101488224302,-0.539309529416497,0.5678641051509397,Stress
45.24,1.6849877368899122,2.839183673469388,48.0,41.0,7.0,-0.061224489795918366,1.5038476266890235,-0.5281647467516557,-0.09118743433426602,Stress
45.34,1.8026058235515716,3.24938775510204,48.0,41.0,7.0,0.04081632653061224,2.0097637557730907,-0.5348577368108498,-0.27766343547526207,Stress
44.68,1.9840177747722536,3.936326530612245,48.0,41.0,7.0,-0.04081632653061224,2.1849128658988164,-0.25368629840879503,-0.8589326741676553,Stress
45.16,2.1886534859663493,4.790204081632653,48.0,41.0,7.0,0.02040816326530612,1.7669274140337439,-0.3464722834488902,-0.9637896961777375,Stress
46.18,1.698618886757409,2.8853061224489793,49.0,42.0,7.0,0.10204081632653061,2.042856123468114,-0.6317074064852191,-0.08851709281276943,Stress
46.96,1.9790742012055915,3.91673469387755,51.0,42.0,9.0,0.0,2.1570955529345,-0.7157000525462407,0.44068807861701087,Stress
47.46,1.3733617327490932,1.8861224489795918,51.0,43.0,8.0,-0.02040816326530612,1.4212641099167467,-0.4547134429996149,1.9516722220216867,Stress
46.32,1.331563451169262,1.7730612244897959,48.0,42.0,6.0,0.0,1.6781914463529615,-0.8918087973631621,1.2748756521820077,Stress
46.0,1.4846149779161804,2.204081632653061,48.0,42.0,6.0,-0.04081632653061224,1.8947745940302303,-0.7406210050368462,0.34000963138078966,Stress
45.36,2.2293039089292757,4.969795918367348,48.0,37.0,11.0,0.04081632653061224,2.2674194958908,-1.1077768615968377,2.313020185761988,Stress
44.92,2.1837993478881557,4.768979591836734,48.0,37.0,11.0,0.0,2.347382389307855,-0.7999447683196299,2.0444911510826156,Stress
45.2,1.52529689314733,2.326530612244898,48.0,41.0,7.0,-0.08163265306122448,1.9570566685284656,-0.06469836198426747,0.08531512151038356,Stress
45.1,1.5811388300841898,2.5000000000000004,48.0,42.0,6.0,0.02040816326530612,2.1332144559409403,-0.17102113876421102,-0.4159617889709075,Stress
44.38,2.664122936429204,7.097551020408164,48.0,37.0,11.0,0.10204081632653061,2.459839865031733,-0.9873466681066512,0.6681297593152777,Stress
48.96,77.55813093073728,6015.263673469386,586.0,34.0,552.0,-11.26530612244898,75.04876659721617,7.054434402512727,49.83782440494612,Distraction
37.04,1.8290178026604824,3.3453061224489797,42.0,33.0,9.0,-0.08163265306122448,2.2482349965584345,0.23044395202873294,0.5335598492824372,Distraction
37.54,1.6562805638304305,2.743265306122449,42.0,33.0,9.0,0.08163265306122448,2.2482349965584345,-0.059109609833058734,1.1379718626600415,Distraction
38.46,1.7866854502007854,3.1922448979591835,44.0,35.0,9.0,-0.04081632653061224,2.0097637557730903,1.0073769537139334,1.4179701605106745,Distraction
39.8,2.871393034605969,8.244897959183675,46.0,35.0,11.0,0.08163265306122448,2.1269575348022687,0.7262663155029003,-0.30300383827617816,Distraction
42.2,2.920721185751553,8.530612244897958,46.0,35.0,11.0,0.14285714285714285,1.8844151368961313,-0.6307021951100401,-0.579889035936064,Distraction
43.8,1.4568627181693672,2.122448979591837,47.0,41.0,6.0,-0.08163265306122448,1.8387743776752499,0.03300031120114277,-0.5464343604431572,Distraction
43.08,1.8826815439469224,3.5444897959183677,47.0,38.0,9.0,-0.061224489795918366,1.9421024087135215,-0.5597519356386602,0.7209407609734955,Distraction
42.62,1.9154580631892557,3.6689795918367345,46.0,38.0,8.0,0.061224489795918366,2.0938019638662215,-0.7359862550026661,0.29674278323208103,Distraction
42.4,2.68023757704196,7.183673469387756,48.0,35.0,13.0,-0.14285714285714285,2.32992949004287,-0.8850555306097591,0.9086075218150995,Distraction
41.62,2.6487578914175867,7.01591836734694,48.0,35.0,13.0,0.0,2.1852940772540506,-0.5105975314601919,0.36584517203477374,Distraction
42.34,1.996016440977644,3.984081632653061,46.0,37.0,9.0,0.14285714285714285,1.8182745801939795,-0.7808299054885707,0.5132842069121959,Distraction
43.0,1.5779087167410373,2.489795918367347,46.0,39.0,7.0,-0.02040816326530612,2.199163068248848,-0.3246671220787038,0.20831451165609804,Distraction
43.18,1.7921597960823354,3.211836734693878,48.0,39.0,9.0,0.08163265306122448,2.4313994852539063,0.1836375821210036,0.7440136814851828,Distraction
43.58,1.6047124480156332,2.575102040816326,48.0,39.0,9.0,0.04081632653061224,2.079630890262367,0.6671930766601156,2.15663323784126,Distraction
43.52,1.3437686875776969,1.805714285714286,48.0,41.0,7.0,-0.02040816326530612,1.6962118167494,0.7441756972344764,1.3499572362925925,Distraction
43.68,1.4630133845133837,2.140408163265306,48.0,41.0,7.0,-0.02040816326530612,1.801244421519692,0.3416300296115355,0.016838465929025936,Distraction
44.04,1.806563995375684,3.2636734693877547,48.0,39.0,9.0,-0.02040816326530612,2.1805241451743806,-0.32159280849260874,-0.012027449975028137,Distraction
41.56,3.3206834801754597,11.026938775510203,47.0,37.0,10.0,-0.16326530612244897,2.367698777513988,0.044983042095167645,-1.4404752575356417,Distraction
36.16,2.2620200471873697,5.11673469387755,42.0,33.0,9.0,-0.10204081632653061,2.434823028888855,0.8071465815850534,0.7440653701897793,Fatigue
35.48,1.764039890335215,3.1118367346938776,38.0,30.0,8.0,-0.14285714285714285,2.2131333406899527,-0.5696689079227228,0.2493842847424963,Fatigue
35.4,1.8070158058105026,3.2653061224489797,41.0,32.0,9.0,-0.08163265306122448,2.5780607701223763,0.5793391494605376,0.6405593417553219,Fatigue
35.28,1.7028187915144388,2.8995918367346936,39.0,32.0,7.0,0.02040816326530612,2.551428538780734,0.2908614523841094,-0.7147496978878505,Fatigue
31.46,1.4457538108656858,2.090204081632653,35.0,28.0,7.0,0.02040816326530612,2.208423538925516,-0.06476486877970164,0.1529026062719714,Fatigue
31.32,1.4205489022464062,2.0179591836734696,34.0,27.0,7.0,0.0,1.9166296949998198,-0.9089169694858447,0.8608981269833782,Fatigue
31.9,1.3439205515876271,1.8061224489795922,38.0,30.0,8.0,0.0,1.979486637221574,1.975836464812991,8.05031162073343,Fatigue
30.7,2.4180444114015365,5.846938775510203,38.0,23.0,15.0,0.0,2.6726124191242437,-0.13803287976600623,2.1200381972856386,Fatigue
31.0,2.276768207215604,5.183673469387755,35.0,23.0,12.0,0.02040816326530612,2.8463352443446763,-1.2428689053548663,2.268824952543522,Fatigue
32.0,1.7261494247992246,2.979591836734694,35.0,26.0,9.0,0.0,1.6781914463529615,-1.661588877373761,3.328946291468201,Fatigue
88.22,0.9749934589000888,0.9506122448979593,89.0,84.0,5.0,-0.02040816326530612,1.449698011034942,-2.5293296484101644,8.457615682024596,Panic
88.16,0.8656718518596065,0.7493877551020405,89.0,84.0,5.0,0.02040816326530612,1.3169196575429942,-2.4849413622825436,10.479792126989981,Panic
88.32,0.7125693664765672,0.5077551020408164,90.0,86.0,4.0,0.0,1.0101525445522108,-0.2070086724532782,1.7013263858076453,Panic
88.62,0.8780776777502463,0.7710204081632653,93.0,88.0,5.0,0.02040816326530612,1.2695780420404725,2.725948461159157,11.67599820040514,Panic
88.64,1.083456298620488,1.173877551020408,93.0,85.0,8.0,-0.02040816326530612,1.634947367540386,0.8767593673877673,6.616357397757527,Panic
88.26,0.8992059989632124,0.8085714285714287,91.0,85.0,6.0,-0.04081632653061224,1.3086709830107264,-0.02287620301026298,4.1289902749149014,Panic
88.18,0.8497298490264602,0.7220408163265308,91.0,85.0,6.0,0.061224489795918366,1.0576864097836685,0.055549194824281875,5.520047131911575,Panic
88.22,1.2823766201543008,1.6444897959183675,92.0,83.0,9.0,0.0,1.8844151368961313,-0.9749461904534747,6.741002830475544,Panic
88.3,1.2494896917525644,1.5612244897959184,92.0,83.0,9.0,0.0,1.7842851423995423,-0.5361666006089256,8.299541093032953,Panic
88.6,0.8571428571428572,0.7346938775510204,92.0,88.0,4.0,0.02040816326530612,1.1155632954054242,1.7013888888889097,3.679102639873962,Panic
88.62,0.8302937763840224,0.6893877551020409,92.0,88.0,4.0,0.0,1.1428571428571428,1.7178109541407205,4.233168963947013,Panic
88.62,0.8302937763840224,0.689387755102041,92.0,87.0,5.0,0.0,1.1065666703449764,1.494973294045668,4.372957115590542,Panic
88.4,0.7559289460184544,0.5714285714285714,90.0,86.0,4.0,-0.04081632653061224,0.9249199341734415,-0.2362277956307904,1.2945478723404342,Panic
88.18,0.5602477586036451,0.3138775510204082,89.0,86.0,3.0,-0.02040816326530612,0.7139941095728939,-0.6766001528690267,3.8285592697149333,Panic
88.18,0.9623525596056738,0.9261224489795918,92.0,84.0,8.0,0.0,1.4285714285714286,-0.5199035811720176,11.486878098246416,Panic
88.18,0.9833304508201727,0.9669387755102041,92.0,84.0,8.0,0.0,1.4846149779161804,-0.5114809907935819,10.332655945437835,Panic
88.4,0.7824607964359516,0.6122448979591837,92.0,87.0,5.0,0.0,1.1065666703449764,1.8105273428642765,8.046773049645331,Panic
88.38,0.8053393251117374,0.6485714285714287,92.0,87.0,5.0,-0.02040816326530612,1.0592603487641616,1.873313762273798,7.361595185194249,Panic
88.4,0.6388765649999399,0.40816326530612246,90.0,87.0,3.0,0.0,0.8571428571428572,0.8804517661405143,0.4404787234042211,Panic
97.4,0.8806305718527109,0.7755102040816326,99.0,95.0,4.0,0.0,1.324802642213672,-0.5229506339083994,0.9158439912772005,Normal
97.56,0.7602362683228612,0.5779591836734694,99.0,95.0,4.0,0.02040816326530612,1.0783546786630944,-0.7914577879606152,1.6714962659503243,Normal
97.64,0.6311634866964149,0.3983673469387755,99.0,97.0,2.0,0.02040816326530612,0.9365546045374502,0.4577806421309694,-0.6086273743903226,Normal
97.4,0.7824607964359516,0.6122448979591837,99.0,95.0,4.0,0.0,1.0497813183356477,-0.31950482521136947,0.9574113475177404,Normal
97.16,0.8889342392059454,0.790204081632653,98.0,94.0,4.0,-0.02040816326530612,1.237010813117693,-1.4160563697714608,2.7167161049122956,Normal
97.16,1.0946996606096009,1.1983673469387754,99.0,93.0,6.0,-0.02040816326530612,1.7436742337382716,-1.7888710823816145,4.3503010599832335,Normal
97.4,1.0101525445522106,1.020408163265306,99.0,93.0,6.0,0.04081632653061224,1.5773807231787427,-1.7571603512485892,6.6667106382979195,Normal
97.52,0.9089127840335353,0.826122448979592,99.0,95.0,4.0,0.04081632653061224,1.324173730408844,-0.4014373523087132,0.9362572392579018,Normal
97.36,0.9847821679779477,0.9697959183673469,99.0,95.0,4.0,-0.02040816326530612,1.4068316685399254,-0.526531181594393,0.3947680065574435,Normal
97.22,0.9538322275784913,0.9097959183673469,99.0,94.0,5.0,0.02040816326530612,1.285552305961112,-1.1992660513745086,1.9633795869363935,Normal
97.3,1.035098339013531,1.0714285714285712,99.0,94.0,5.0,0.02040816326530612,1.4913327270567436,-1.1041048949477588,1.6573049645389952,Normal
97.48,0.9089127840335353,0.826122448979592,99.0,95.0,4.0,-0.02040816326530612,1.3323264280775071,-0.6177840905875133,0.8389133609203334,Normal
97.46,0.8621283582636922,0.7432653061224491,99.0,95.0,4.0,-0.061224489795918366,1.2190354712708635,-0.26959702178167827,0.37626241525501314,Normal
97.34,0.9391702807939201,0.8820408163265306,99.0,95.0,4.0,-0.04081632653061224,1.3696295294336749,-0.7454865629120913,0.6576121541479378,Normal
97.32,0.7677159338596802,0.5893877551020409,99.0,95.0,4.0,0.0,1.178030178747903,-0.9097208634251128,1.8882981784584896,Normal
97.38,0.7253429871306345,0.5261224489795918,99.0,95.0,4.0,0.02040816326530612,1.0971167392420909,-0.06310382402009997,1.7526154931586833,Normal
97.34,0.8946553321057814,0.8004081632653061,99.0,95.0,4.0,0.0,1.355261854357877,-0.9193926321510868,1.100876478641343,Normal
97.46,0.9082389328715621,0.8248979591836738,99.0,95.0,4.0,0.02040816326530612,1.3922496245559624,-0.8979593074568865,0.7285534325598491,Normal
97.34,0.9606545387688245,0.9228571428571428,99.0,95.0,4.0,0.0,1.4285714285714286,-0.7454973506414527,0.4162925263227355,Normal
0.3849921272793253,0.24397217710133595,0.02080934379438482,1.0,0.0,1.0,-0.0015093335261509996,0.1980494010286446,0.17444685561342765,1.215483346295709,Fatigue
0.36395355060520385,0.2538009291892247,0.02592542591339257,1.0,0.0,1.0,0.002979413739536491,0.2225392893189634,0.344402034755382,1.5512584000629586,Fatigue
0.35899914853907083,0.25715554639177224,0.027748542690918938,1.0,0.0,1.0,-0.004519987551837886,0.2230109297641667,0.1542189948613067,1.0225734223091092,Fatigue
0.36897859272349004,0.2538354818645366,0.026982023680559897,1.0,0.0,1.0,-0.0037461570651585864,0.21831646600261667,0.10396766818786492,0.2676685770745173,Fatigue
0.38546161923319944,0.2545794184996744,0.023148725626236384,1.0,0.0039062499999999,0.9960937500000001,0.00527230761412239,0.21045389943824844,0.4815868947924966,2.147381417150939,Fatigue
0.37800567884697056,0.2568952550320102,0.025858477694989737,1.0,0.00390625,0.99609375,-0.00108985705241557,0.20739564652268827,0.6513177948774471,1.8603820361705514,Fatigue
0.35365334532657267,0.2429499413936009,0.02666357817558905,0.96,0.0,0.96,-0.0022651547061501402,0.23066147632137662,0.6268535324151782,0.31982070309528987,Fatigue
0.36696995586073383,0.2479527744728999,0.025153185099424123,0.9705882352941176,0.0,0.9705882352941176,-0.0007276724856598659,0.21618654155151426,0.3786853704419299,0.4660086171263439,Fatigue
0.364676388176718,0.2532165405086957,0.025572381052445838,0.9705882352941176,0.0,0.9705882352941176,-0.0011096071405869228,0.21168252726877554,0.9945850479308683,3.5457067412687575,Fatigue
0.3630916155363355,0.25690571986823696,0.02483446987244737,1.0,0.0,1.0,0.0006568527355129175,0.20296715489127026,0.9373622214517815,4.738753908719996,Fatigue
0.38411915353413284,0.2502989368416517,0.02163531080513441,1.0,0.0,1.0,-0.0006574872415223811,0.1941367765202668,0.6902277309808464,4.9708290145425345,Fatigue
0.3870833083981413,0.24590226859409525,0.02942408177971631,1.0000000000000002,0.0039062499999999,0.9960937500000003,-0.0031023877955459788,0.23030849894188243,0.8235822110518672,7.564987137439012,Fatigue
0.3768318437004312,0.2503376612355207,0.030696925029709297,1.0000000000000002,0.0039062499999999,0.9960937500000003,0.0017024022025202282,0.238347545630477,0.903652954714618,10.701941120221235,Fatigue
0.3477627797627363,0.24981164956201005,0.03065747634735299,0.96,0.0,0.96,-0.0016300518374463653,0.2348264945839137,0.14782745355562163,1.1357437653693208,Fatigue
0.35775745420490845,0.25026181860835034,0.029985939027340053,0.96,0.0,0.96,0.004050731303727094,0.22458001061292743,0.32188823437986125,0.8261082989978056,Fatigue
0.37528115181809224,0.246355152521641,0.024365696154206487,0.96,0.0039062499999999,0.9560937500000001,0.0018645512139743897,0.22822514193652876,0.04835215558618394,0.4048206870988926,Fatigue
0.3696350304690402,0.2483135923540093,0.024686609587967062,0.96,0.0,0.96,-0.001362202635101161,0.2257170003323205,0.006708400805672032,-0.28679087088424376,Fatigue
0.3910643389069705,0.24596249753608798,0.021553876315198874,1.0,0.0,1.0,-0.003248813101714769,0.1900688414515647,-0.016609314873603953,-0.06123581754558122,Fatigue
0.3832913306397232,0.24975210945801346,0.022391433104179823,1.0,0.00390625,0.99609375,0.003890864152518978,0.19817830887167895,0.17248355941145005,0.14110254142773504,Fatigue
0.3754231232893298,0.2594423310189668,0.029429555801848896,1.0,0.00390625,0.99609375,-0.0002916961733926816,0.23704527258887217,1.15910353920796,6.784896779221862,Fatigue
0.37203024308403765,0.25538603823349904,0.032263905634053305,1.0,0.0,1.0,0.00556580200234025,0.2374558476138005,0.9539880404552478,4.843238408189636,Fatigue
0.35967875530515725,0.2366829953250114,0.024027699170450285,1.0,0.0,1.0,0.0005226655053354189,0.21504142888841402,0.10184312037363277,0.3775416079367382,Fatigue
0.3757137365678074,0.24535241964612248,0.019824566651261945,1.0,0.00390625,0.99609375,0.0009810709015381342,0.19695812913425967,0.14754443831431116,0.43100161407222687,Fatigue
0.3869908968926963,0.24898827256106407,0.020941405249817725,1.0,0.00390625,0.99609375,-0.0020280567478042537,0.20347657774132738,0.2318597118384817,1.560918875935698,Fatigue
0.387755565198057,0.23692036951447387,0.022185529403198716,0.96,0.00390625,0.95609375,0.0011225969557425264,0.21978054924192922,0.133630085056897,0.5462856419811531,Fatigue
0.3746352179235387,0.24257798556471524,0.027371140402461875,0.96,0.00390625,0.95609375,-3.752197949797632e-05,0.25473666760216096,0.07736216123643781,-0.6066777481823854,Fatigue
0.37531089519674354,0.2509312538014388,0.03194191082930815,1.0,0.0,1.0,0.0035475440869856727,0.2816033052236103,0.8883528386405821,11.141154981133486,Fatigue
0.3835782828364914,0.24537390981946527,0.02815479914601842,1.0,0.0,1.0,0.002047406137850777,0.2470566122937475,0.8748578364300275,10.304783460687585,Fatigue
0.38460465134508814,0.24668908298183442,0.02329369257016838,1.0,0.00390625,0.99609375,0.000794904762283403,0.21208277291709587,0.041799825579598215,0.5140870139514536,Fatigue
0.39911449189208437,0.25491180719842627,0.022216658764421117,1.0,0.00390625,0.99609375,0.003965161849588207,0.2125592211386584,0.55604410536528,2.729057054436402,Fatigue
0.400515422678169,0.2602990567077643,0.02355260568813535,1.0,0.0,1.0,-0.000819278963393142,0.2127844883654903,0.6971303812635097,2.848904755170248,Fatigue
0.38237582182299257,0.2513999358157265,0.023034622034986896,1.0,0.0,1.0,-0.001075786008382122,0.21330147888782652,-0.08617830966840362,-0.19345172576582498,Fatigue
0.3770386830806408,0.23846970958233546,0.021374272305935596,0.92,0.00390625,0.91609375,-0.0006052201215617979,0.2048893950537643,0.052123281894334114,-0.19163215024027058,Fatigue
0.3738935185880403,0.2494424463236998,0.027077257231824137,0.96,0.0,0.96,0.0006471076430333425,0.23220110698106378,0.37654363095499344,-0.04972684320481005,Fatigue
0.36498985575660303,0.2538214496882471,0.03507790697118167,1.0,0.0,1.0,-0.005023010294946713,0.273495012002903,1.132078144174699,4.439302352562161,Fatigue
0.37964414409081076,0.2518100067640994,0.030632152043565106,1.0,0.0,1.0,-0.0020714926619688234,0.2679078584294308,1.085625276753866,4.995645456024908,Fatigue
0.3786715616620633,0.2473740574147362,0.024125109550340952,1.0,0.0039062499999999,0.9960937500000001,-0.0008602651238956454,0.22568148359906937,0.6230454299290702,0.7710770023271887,Fatigue
0.3660319485164889,0.2421049048065027,0.025293957145646206,1.0,0.0039062499999999,0.9960937500000001,0.0013765604044517804,0.23353965468635768,1.0153396705418065,1.825738512810221,Fatigue
0.37478520929520703,0.24742563398008985,0.027236407000351386,0.96,0.00390625,0.95609375,0.0018792622818849802,0.23030231301335044,0.8320656944257603,3.235359230632519,Fatigue
0.3750179087123139,0.24624760149252906,0.025507905536202045,0.96,0.00390625,0.95609375,0.005224804408592527,0.21538516831508833,-0.023617811995059218,-0.6265683631247123,Fatigue
0.36971632826118783,0.24202882307746582,0.026328631423969788,0.96,0.0,0.96,-0.0019361314252871096,0.22996593083634598,0.44870176809585144,1.9417761222326397,Fatigue
0.38395608938103987,0.25048572709128075,0.0310386765222702,1.0,0.0,1.0,-0.00035436853307073895,0.2502866830656871,0.8705741063341399,9.281913732343467,Fatigue
0.3889563657921638,0.25538278213522625,0.026546824155570123,1.0,0.0,1.0,-0.0010896126866176883,0.24469207709537832,1.1082573586983675,11.651516824506864,Fatigue
0.3766837983404867,0.2477790653386383,0.020957775015112038,1.0,0.00390625,0.99609375,-0.0005436495156488936,0.2307336639179672,0.1441858771272285,-0.049441046298627805,Fatigue
0.37664126118743335,0.24194440224680078,0.027090872784693867,1.0,0.005859375,0.994140625,-0.004464166843480375,0.25689520579570246,1.396369130718941,8.092903244110788,Fatigue
0.3930935953889149,0.25496482042004665,0.027097176048556222,1.0,0.00390625,0.99609375,0.0002898987271912436,0.24010787047483526,1.2945384568666294,8.11964417433406,Fatigue
0.40657817897511234,0.25738548135074835,0.019480307157217384,1.0,0.00390625,0.99609375,0.003006934502978257,0.1887388427585506,0.21683911588201443,0.3990009281929011,Fatigue
0.4020172199846313,0.24235564880613192,0.020959887397260228,0.96,0.00390625,0.95609375,-0.001319360378628093,0.19667086430756028,0.16816871824708124,0.9132918590353267,Fatigue
0.3864984250690513,0.23721485083799015,0.021713701559056064,0.96,0.00390625,0.95609375,-0.00264267345996812,0.21074795335914906,0.24412103400521057,1.1409783196383236,Fatigue
