mean,variance,std_dev,min,max,range,difference,state
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,1.0,Panic
44.0,1.5,1.224744871391589,42.0,45.0,3.0,-2.0,Panic
46.2,2.2,1.4832396974191324,44.0,48.0,4.0,-2.0,Panic
46.6,1.8,1.3416407864998738,45.0,48.0,3.0,-2.0,Panic
44.6,4.3,2.073644135332772,43.0,48.0,5.0,-4.0,Panic
43.4,1.3000000000000005,1.140175425099138,42.0,45.0,3.0,-1.0,Panic
46.2,1.6999999999999995,1.3038404810405295,45.0,48.0,3.0,-1.0,Panic
39.2,3.2,1.7888543819998317,37.0,42.0,5.0,3.0,Panic
35.0,2.0,1.4142135623730951,34.0,37.0,3.0,0.0,Panic
43.8,1.7,1.3038404810405295,42.0,45.0,3.0,1.0,Panic
36.4,0.7999999999999999,0.8944271909999159,35.0,37.0,2.0,1.0,Panic
45.4,3.3000000000000003,1.8165902124584952,43.0,47.0,4.0,-4.0,Panic
44.0,2.0,1.4142135623730951,43.0,46.0,3.0,0.0,Panic
45.2,2.2,1.4832396974191324,43.0,47.0,4.0,4.0,Panic
37.8,0.7,0.8366600265340756,37.0,39.0,2.0,-1.0,Panic
32.4,0.3,0.5477225575051661,32.0,33.0,1.0,1.0,Panic
47.4,0.3,0.5477225575051661,47.0,48.0,1.0,-1.0,Panic
45.4,1.3,1.140175425099138,44.0,47.0,3.0,-2.0,Panic
30.6,0.8,0.8944271909999159,30.0,32.0,2.0,1.0,Panic
40.0,6.0,2.449489742783178,37.0,43.0,6.0,-4.0,Panic
43.2,1.1999999999999995,1.095445115010332,42.0,45.0,3.0,0.0,Panic
32.2,0.2,0.4472135954999579,32.0,33.0,1.0,-1.0,Panic
46.0,2.5,1.5811388300841898,44.0,48.0,4.0,-3.0,Panic
38.2,0.7,0.8366600265340756,37.0,39.0,2.0,-1.0,Panic
44.8,2.2,1.4832396974191324,43.0,47.0,4.0,0.0,Panic
45.6,0.7999999999999999,0.8944271909999159,45.0,47.0,2.0,-1.0,Panic
35.6,1.7999999999999998,1.3416407864998738,34.0,37.0,3.0,-3.0,Panic
40.6,4.300000000000001,2.0736441353327724,38.0,43.0,5.0,-1.0,Panic
36.8,2.2,1.4832396974191324,35.0,39.0,4.0,-2.0,Panic
35.8,1.6999999999999995,1.3038404810405295,34.0,37.0,3.0,0.0,Panic
29.2,2.2,1.4832396974191324,27.0,31.0,4.0,1.0,Panic
38.4,2.3,1.51657508881031,37.0,41.0,4.0,3.0,Panic
47.6,18.8,4.33589667773576,44.0,55.0,11.0,8.0,Panic
34.4,0.3,0.5477225575051661,34.0,35.0,1.0,1.0,Panic
32.2,0.2,0.4472135954999579,32.0,33.0,1.0,1.0,Panic
35.0,3.0,1.7320508075688772,34.0,38.0,4.0,0.0,Panic
32.2,0.7,0.8366600265340756,31.0,33.0,2.0,0.0,Panic
45.2,2.2,1.4832396974191324,43.0,47.0,4.0,-2.0,Panic
47.8,0.2,0.4472135954999579,47.0,48.0,1.0,0.0,Panic
44.4,3.3000000000000003,1.8165902124584952,42.0,46.0,4.0,-2.0,Panic
31.2,1.2000000000000002,1.0954451150103324,30.0,32.0,2.0,0.0,Panic
31.2,0.7,0.8366600265340756,30.0,32.0,2.0,-2.0,Panic
44.8,2.7,1.6431676725154984,42.0,46.0,4.0,-3.0,Panic
47.0,0.0,0.0,47.0,47.0,0.0,0.0,Panic
34.4,3.8,1.949358868961793,32.0,37.0,5.0,-2.0,Panic
37.6,4.3,2.073644135332772,36.0,41.0,5.0,-1.0,Panic
45.8,2.7,1.6431676725154982,44.0,48.0,4.0,-3.0,Panic
45.6,1.2999999999999998,1.1401754250991378,44.0,47.0,3.0,3.0,Panic
29.4,2.3,1.51657508881031,27.0,31.0,4.0,1.0,Panic
36.0,1.0,1.0,35.0,37.0,2.0,0.0,Panic
32.2,1.2,1.095445115010332,31.0,34.0,3.0,0.0,Panic
44.2,0.7,0.8366600265340756,43.0,45.0,2.0,-1.0,Panic
31.6,0.3,0.5477225575051661,31.0,32.0,1.0,1.0,Panic
45.2,2.2,1.4832396974191324,43.0,47.0,4.0,1.0,Panic
38.4,1.2999999999999998,1.1401754250991378,37.0,40.0,3.0,1.0,Panic
45.4,5.300000000000001,2.302172886644268,43.0,48.0,5.0,-2.0,Panic
36.2,2.2,1.4832396974191324,34.0,38.0,4.0,2.0,Panic
46.2,2.7,1.6431676725154982,44.0,48.0,4.0,-1.0,Panic
34.8,2.7,1.6431676725154982,33.0,37.0,4.0,-2.0,Panic
37.6,1.7999999999999998,1.3416407864998738,36.0,39.0,3.0,2.0,Panic
36.0,2.5,1.5811388300841898,34.0,38.0,4.0,1.0,Panic
38.8,2.2,1.4832396974191324,37.0,41.0,4.0,1.0,Panic
45.4,1.3,1.140175425099138,44.0,47.0,3.0,-1.0,Panic
44.8,2.2,1.4832396974191324,43.0,47.0,4.0,-1.0,Panic
37.4,0.7999999999999999,0.8944271909999159,37.0,39.0,2.0,-2.0,Panic
37.6,1.7999999999999998,1.3416407864998738,36.0,39.0,3.0,0.0,Panic
38.2,0.7,0.8366600265340756,37.0,39.0,2.0,-1.0,Panic
45.2,2.2,1.4832396974191324,43.0,47.0,4.0,2.0,Panic
30.6,2.3,1.51657508881031,29.0,32.0,3.0,3.0,Panic
36.2,7.200000000000002,2.683281572999748,35.0,41.0,6.0,-6.0,Panic
46.2,1.6999999999999995,1.3038404810405295,45.0,48.0,3.0,2.0,Panic
40.4,10.8,3.286335345030997,36.0,44.0,8.0,-8.0,Panic
44.4,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,0.0,Panic
43.2,0.7,0.8366600265340756,42.0,44.0,2.0,1.0,Panic
44.4,5.3,2.3021728866442674,42.0,47.0,5.0,-5.0,Panic
38.2,0.2,0.4472135954999579,38.0,39.0,1.0,1.0,Panic
43.4,2.3,1.51657508881031,42.0,46.0,4.0,0.0,Panic
30.2,1.2,1.095445115010332,29.0,32.0,3.0,0.0,Panic
41.0,32.0,5.656854249492381,37.0,51.0,14.0,14.0,Panic
36.2,1.2,1.095445115010332,35.0,37.0,2.0,0.0,Panic
43.6,2.8000000000000003,1.6733200530681511,41.0,45.0,4.0,-4.0,Panic
39.0,1.5,1.224744871391589,38.0,41.0,3.0,0.0,Panic
40.0,8.0,2.8284271247461903,37.0,43.0,6.0,1.0,Panic
38.0,0.5,0.7071067811865476,37.0,39.0,2.0,-1.0,Panic
44.6,3.3000000000000003,1.8165902124584952,42.0,47.0,5.0,0.0,Panic
47.4,0.3,0.5477225575051661,47.0,48.0,1.0,1.0,Panic
45.0,3.0,1.7320508075688772,42.0,46.0,4.0,0.0,Panic
35.2,1.2,1.095445115010332,34.0,37.0,3.0,0.0,Panic
36.4,0.7999999999999999,0.8944271909999159,35.0,37.0,2.0,-1.0,Panic
36.4,12.3,3.5071355833500366,33.0,42.0,9.0,5.0,Panic
30.8,2.7,1.6431676725154982,28.0,32.0,4.0,0.0,Panic
46.4,3.8,1.949358868961793,43.0,48.0,5.0,-5.0,Panic
43.8,1.1999999999999995,1.095445115010332,42.0,45.0,3.0,3.0,Panic
45.6,2.8,1.6733200530681511,43.0,47.0,4.0,-1.0,Panic
44.2,1.1999999999999995,1.095445115010332,43.0,46.0,3.0,-2.0,Panic
44.4,4.8,2.1908902300206643,43.0,48.0,5.0,0.0,Panic
40.6,4.3,2.073644135332772,38.0,43.0,5.0,4.0,Panic
43.6,2.3,1.51657508881031,42.0,45.0,3.0,3.0,Panic
37.6,0.8,0.8944271909999159,37.0,39.0,2.0,2.0,Panic
45.8,3.2,1.7888543819998317,43.0,48.0,5.0,2.0,Panic
30.6,1.2999999999999998,1.1401754250991378,29.0,32.0,3.0,-2.0,Panic
36.0,1.5,1.224744871391589,34.0,37.0,3.0,-2.0,Panic
31.4,4.800000000000001,2.1908902300206647,28.0,34.0,6.0,-4.0,Panic
45.2,3.7,1.9235384061671343,43.0,48.0,5.0,2.0,Panic
42.8,0.2,0.4472135954999579,42.0,43.0,1.0,0.0,Panic
31.6,0.3,0.5477225575051661,31.0,32.0,1.0,1.0,Panic
45.4,2.3000000000000003,1.5165750888103102,43.0,47.0,4.0,1.0,Panic
42.4,10.8,3.2863353450309964,37.0,46.0,9.0,-3.0,Panic
46.2,0.7,0.8366600265340756,45.0,47.0,2.0,1.0,Panic
32.2,2.2,1.4832396974191324,30.0,34.0,4.0,3.0,Panic
44.6,4.300000000000001,2.0736441353327724,42.0,47.0,5.0,-2.0,Panic
43.0,4.0,2.0,41.0,46.0,5.0,2.0,Panic
38.6,1.8000000000000005,1.341640786499874,38.0,41.0,3.0,0.0,Panic
31.4,0.7999999999999999,0.8944271909999159,30.0,32.0,2.0,0.0,Panic
31.8,1.2,1.095445115010332,30.0,33.0,3.0,-2.0,Panic
31.0,1.0,1.0,30.0,32.0,2.0,0.0,Panic
43.4,1.8000000000000005,1.3416407864998738,42.0,45.0,3.0,-2.0,Panic
44.8,0.7,0.8366600265340756,44.0,46.0,2.0,0.0,Panic
44.8,2.7,1.6431676725154982,42.0,46.0,4.0,1.0,Panic
37.8,4.2,2.04939015319192,36.0,41.0,5.0,2.0,Panic
47.6,0.3,0.5477225575051661,47.0,48.0,1.0,0.0,Panic
43.2,0.2,0.4472135954999579,43.0,44.0,1.0,0.0,Panic
33.4,1.3000000000000005,1.140175425099138,32.0,35.0,3.0,-2.0,Panic
42.4,0.7999999999999999,0.8944271909999159,41.0,43.0,2.0,2.0,Panic
37.6,1.8,1.3416407864998738,36.0,39.0,3.0,0.0,Panic
32.2,0.2,0.4472135954999579,32.0,33.0,1.0,0.0,Panic
45.0,5.5,2.345207879911715,42.0,47.0,5.0,0.0,Panic
43.6,1.8,1.3416407864998738,42.0,45.0,3.0,1.0,Panic
38.4,2.3,1.51657508881031,37.0,41.0,4.0,1.0,Panic
42.6,0.7999999999999999,0.8944271909999159,42.0,44.0,2.0,-1.0,Panic
45.4,0.3,0.5477225575051661,45.0,46.0,1.0,-1.0,Panic
45.8,0.2,0.4472135954999579,45.0,46.0,1.0,0.0,Panic
28.8,3.7,1.9235384061671343,26.0,31.0,5.0,-1.0,Panic
43.2,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-3.0,Panic
28.4,4.300000000000001,2.0736441353327724,26.0,31.0,5.0,4.0,Panic
30.2,0.7,0.8366600265340756,29.0,31.0,2.0,1.0,Panic
37.4,1.8000000000000005,1.3416407864998738,35.0,38.0,3.0,0.0,Panic
38.0,0.5,0.7071067811865476,37.0,39.0,2.0,1.0,Panic
43.4,5.3,2.3021728866442674,41.0,47.0,6.0,-6.0,Panic
45.8,0.7,0.8366600265340756,45.0,47.0,2.0,-1.0,Panic
44.8,1.6999999999999995,1.3038404810405295,43.0,46.0,3.0,-1.0,Panic
41.4,14.3,3.781534080237808,37.0,47.0,10.0,5.0,Panic
45.8,0.7,0.8366600265340756,45.0,47.0,2.0,-1.0,Panic
46.6,0.7999999999999999,0.8944271909999159,46.0,48.0,2.0,-2.0,Panic
38.8,3.7,1.9235384061671343,37.0,42.0,5.0,-1.0,Panic
40.2,2.7,1.6431676725154982,38.0,42.0,4.0,0.0,Panic
45.2,3.7,1.9235384061671343,43.0,48.0,5.0,3.0,Panic
44.4,1.7999999999999998,1.3416407864998738,43.0,46.0,3.0,-2.0,Panic
42.8,1.2,1.095445115010332,42.0,44.0,2.0,0.0,Panic
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,1.0,Panic
45.0,3.0,1.7320508075688772,42.0,46.0,4.0,3.0,Panic
31.8,0.7,0.8366600265340756,31.0,33.0,2.0,0.0,Panic
31.8,0.7,0.8366600265340756,31.0,33.0,2.0,-1.0,Panic
31.6,0.3,0.5477225575051661,31.0,32.0,1.0,0.0,Panic
38.6,1.8000000000000005,1.341640786499874,38.0,41.0,3.0,-3.0,Panic
43.0,0.5,0.7071067811865476,42.0,44.0,2.0,-1.0,Panic
35.2,2.2,1.4832396974191324,33.0,37.0,4.0,1.0,Panic
34.6,2.3000000000000003,1.5165750888103102,32.0,36.0,4.0,1.0,Panic
37.0,6.0,2.449489742783178,35.0,41.0,6.0,-6.0,Panic
44.4,2.3,1.51657508881031,42.0,46.0,4.0,0.0,Panic
34.6,2.3,1.51657508881031,33.0,37.0,4.0,0.0,Panic
44.8,3.7,1.9235384061671343,43.0,48.0,5.0,0.0,Panic
43.8,3.2,1.7888543819998317,43.0,47.0,4.0,0.0,Panic
35.6,1.7999999999999998,1.3416407864998738,34.0,37.0,3.0,0.0,Panic
28.4,2.8000000000000003,1.6733200530681511,27.0,31.0,4.0,1.0,Panic
35.0,4.0,2.0,32.0,37.0,5.0,4.0,Panic
35.2,0.2,0.4472135954999579,35.0,36.0,1.0,0.0,Panic
42.2,3.2,1.7888543819998317,39.0,43.0,4.0,-4.0,Panic
45.4,1.2999999999999998,1.1401754250991378,44.0,47.0,3.0,-1.0,Panic
45.0,5.5,2.345207879911715,42.0,47.0,5.0,-4.0,Panic
47.0,2.0,1.4142135623730951,45.0,48.0,3.0,0.0,Panic
44.6,1.2999999999999998,1.1401754250991378,43.0,46.0,3.0,3.0,Panic
43.8,2.7,1.6431676725154982,42.0,46.0,4.0,-1.0,Panic
30.8,7.2,2.683281572999748,27.0,33.0,6.0,-2.0,Panic
31.2,1.2,1.095445115010332,30.0,32.0,2.0,-2.0,Panic
45.4,2.3000000000000003,1.5165750888103102,43.0,47.0,4.0,4.0,Panic
43.6,3.3,1.816590212458495,41.0,46.0,5.0,3.0,Panic
42.4,1.2999999999999998,1.1401754250991378,41.0,44.0,3.0,-2.0,Panic
44.2,3.2,1.7888543819998317,42.0,46.0,4.0,4.0,Panic
36.0,3.5,1.8708286933869709,34.0,38.0,4.0,0.0,Panic
34.4,2.8,1.6733200530681511,33.0,37.0,4.0,-2.0,Panic
45.8,1.6999999999999995,1.3038404810405295,45.0,48.0,3.0,0.0,Panic
46.0,2.5,1.5811388300841898,44.0,48.0,4.0,3.0,Panic
36.4,0.7999999999999999,0.8944271909999159,35.0,37.0,2.0,2.0,Panic
46.2,1.7,1.3038404810405295,45.0,48.0,3.0,1.0,Panic
43.2,1.2,1.095445115010332,42.0,45.0,3.0,1.0,Panic
43.8,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,1.0,Panic
45.2,2.7,1.6431676725154982,44.0,48.0,4.0,-1.0,Panic
45.8,1.2,1.095445115010332,44.0,47.0,3.0,0.0,Panic
30.6,3.3,1.816590212458495,29.0,33.0,4.0,-1.0,Panic
30.0,7.5,2.7386127875258306,26.0,33.0,7.0,-1.0,Panic
31.2,0.7,0.8366600265340756,30.0,32.0,2.0,2.0,Panic
48.0,0.5,0.7071067811865476,47.0,49.0,2.0,1.0,Panic
32.0,0.5,0.7071067811865476,31.0,33.0,2.0,1.0,Panic
34.4,3.3000000000000007,1.8165902124584952,32.0,37.0,5.0,-5.0,Panic
46.0,3.5,1.8708286933869709,43.0,48.0,5.0,-5.0,Panic
43.8,2.7,1.6431676725154982,42.0,46.0,4.0,4.0,Panic
44.8,1.7,1.3038404810405295,43.0,46.0,3.0,-2.0,Panic
32.0,0.5,0.7071067811865476,31.0,33.0,2.0,-1.0,Panic
46.8,0.7,0.8366600265340756,46.0,48.0,2.0,0.0,Panic
43.2,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-3.0,Panic
40.2,4.699999999999999,2.16794833886788,38.0,43.0,5.0,-4.0,Panic
43.2,3.7,1.9235384061671343,41.0,46.0,5.0,2.0,Panic
47.6,0.3,0.5477225575051661,47.0,48.0,1.0,-1.0,Panic
45.2,0.7,0.8366600265340756,44.0,46.0,2.0,-2.0,Panic
31.0,1.5,1.224744871391589,29.0,32.0,3.0,1.0,Panic
34.8,2.2,1.4832396974191324,33.0,37.0,4.0,3.0,Panic
35.2,1.6999999999999995,1.3038404810405295,34.0,37.0,3.0,-2.0,Panic
38.2,1.2,1.095445115010332,37.0,39.0,2.0,0.0,Panic
31.2,1.2000000000000002,1.0954451150103324,30.0,32.0,2.0,2.0,Panic
46.2,3.2,1.7888543819998317,44.0,48.0,4.0,-4.0,Panic
43.2,1.2,1.095445115010332,42.0,44.0,2.0,0.0,Panic
40.4,6.799999999999999,2.6076809620810595,37.0,44.0,7.0,-7.0,Panic
38.2,0.2,0.4472135954999579,38.0,39.0,1.0,1.0,Panic
42.8,0.7,0.8366600265340756,42.0,44.0,2.0,0.0,Panic
30.0,7.5,2.7386127875258306,26.0,33.0,7.0,7.0,Panic
41.0,7.5,2.7386127875258306,38.0,45.0,7.0,6.0,Panic
43.8,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-2.0,Panic
31.8,0.7,0.8366600265340756,31.0,33.0,2.0,1.0,Panic
36.0,2.5,1.5811388300841898,34.0,38.0,4.0,2.0,Panic
44.4,3.8,1.949358868961793,43.0,47.0,4.0,4.0,Panic
44.4,0.3,0.5477225575051661,44.0,45.0,1.0,1.0,Panic
35.0,1.5,1.224744871391589,34.0,37.0,3.0,0.0,Panic
30.4,1.3,1.140175425099138,29.0,32.0,3.0,-2.0,Panic
30.0,2.5,1.5811388300841898,28.0,32.0,4.0,2.0,Panic
44.8,6.199999999999999,2.4899799195977463,43.0,48.0,5.0,1.0,Panic
45.2,2.7,1.6431676725154982,43.0,47.0,4.0,-3.0,Panic
33.0,0.5,0.7071067811865476,32.0,34.0,2.0,0.0,Panic
38.8,2.2,1.4832396974191324,37.0,41.0,4.0,-2.0,Panic
38.4,0.3,0.5477225575051661,38.0,39.0,1.0,0.0,Panic
34.4,2.8,1.6733200530681511,33.0,37.0,4.0,4.0,Panic
42.6,1.3000000000000005,1.140175425099138,41.0,44.0,3.0,-1.0,Panic
32.2,0.7,0.8366600265340756,31.0,33.0,2.0,1.0,Panic
42.0,1.0,1.0,41.0,43.0,2.0,0.0,Panic
39.0,3.5,1.8708286933869709,37.0,42.0,5.0,0.0,Panic
46.4,0.7999999999999999,0.8944271909999159,45.0,47.0,2.0,2.0,Panic
36.0,4.0,2.0,34.0,39.0,5.0,-4.0,Panic
43.4,1.3,1.140175425099138,42.0,45.0,3.0,0.0,Panic
46.2,1.1999999999999995,1.095445115010332,45.0,48.0,3.0,-2.0,Panic
44.8,5.199999999999999,2.280350850198276,42.0,47.0,5.0,-3.0,Panic
43.4,2.3,1.51657508881031,42.0,45.0,3.0,-3.0,Panic
33.0,0.0,0.0,33.0,33.0,0.0,0.0,Panic
39.4,1.3000000000000005,1.140175425099138,38.0,41.0,3.0,-1.0,Panic
43.6,2.8000000000000003,1.6733200530681511,41.0,45.0,4.0,4.0,Panic
46.2,1.2,1.095445115010332,45.0,48.0,3.0,2.0,Panic
44.4,4.800000000000001,2.1908902300206647,43.0,48.0,5.0,-3.0,Panic
32.2,0.7,0.8366600265340756,31.0,33.0,2.0,-1.0,Panic
44.4,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,0.0,Panic
47.8,0.2,0.4472135954999579,47.0,48.0,1.0,0.0,Panic
44.6,5.300000000000001,2.302172886644268,43.0,48.0,5.0,0.0,Panic
37.0,2.0,1.4142135623730951,35.0,38.0,3.0,-2.0,Panic
32.8,1.6999999999999995,1.3038404810405295,32.0,35.0,3.0,-3.0,Panic
33.4,1.3000000000000005,1.140175425099138,32.0,35.0,3.0,0.0,Panic
36.8,3.2,1.7888543819998317,34.0,39.0,5.0,-3.0,Panic
45.2,2.2,1.4832396974191324,43.0,47.0,4.0,-2.0,Panic
38.2,1.2,1.095445115010332,37.0,39.0,2.0,0.0,Panic
31.2,0.7,0.8366600265340756,30.0,32.0,2.0,1.0,Panic
44.2,0.7,0.8366600265340756,43.0,45.0,2.0,2.0,Panic
44.8,3.7,1.9235384061671343,42.0,47.0,5.0,-1.0,Panic
43.6,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,0.0,Panic
45.2,0.7,0.8366600265340756,44.0,46.0,2.0,1.0,Panic
45.2,3.2,1.7888543819998317,43.0,48.0,5.0,0.0,Panic
46.8,0.7,0.8366600265340756,46.0,48.0,2.0,2.0,Panic
29.6,3.8,1.949358868961793,27.0,32.0,5.0,-1.0,Panic
46.4,2.3000000000000003,1.5165750888103102,45.0,48.0,3.0,3.0,Panic
48.6,3.3,1.816590212458495,47.0,51.0,4.0,-3.0,Panic
48.8,0.7,0.8366600265340756,48.0,50.0,2.0,-2.0,Panic
43.2,1.6999999999999995,1.3038404810405295,42.0,45.0,3.0,-1.0,Panic
30.0,15.5,3.9370039370059056,23.0,32.0,9.0,8.0,Panic
43.6,7.800000000000002,2.7928480087537886,39.0,46.0,7.0,-2.0,Panic
35.6,3.8,1.949358868961793,33.0,38.0,5.0,3.0,Panic
31.0,1.0,1.0,30.0,32.0,2.0,1.0,Panic
31.8,0.7000000000000001,0.8366600265340756,31.0,33.0,2.0,1.0,Panic
42.4,1.3000000000000005,1.140175425099138,41.0,44.0,3.0,1.0,Panic
45.6,0.7999999999999999,0.8944271909999159,45.0,47.0,2.0,-2.0,Panic
29.2,4.199999999999999,2.0493901531919194,26.0,31.0,5.0,5.0,Panic
38.0,0.5,0.7071067811865476,37.0,39.0,2.0,-1.0,Panic
32.0,2.5,1.5811388300841898,30.0,34.0,4.0,-1.0,Panic
35.6,2.3,1.51657508881031,34.0,38.0,4.0,1.0,Panic
45.6,0.8,0.8944271909999159,44.0,46.0,2.0,-2.0,Panic
38.2,0.2,0.4472135954999579,38.0,39.0,1.0,1.0,Panic
40.6,8.3,2.8809720581775866,38.0,45.0,7.0,-3.0,Panic
32.8,0.7,0.8366600265340756,32.0,34.0,2.0,2.0,Panic
35.4,1.3,1.140175425099138,34.0,37.0,3.0,1.0,Panic
28.8,7.699999999999999,2.774887385102321,26.0,33.0,7.0,-7.0,Panic
39.4,6.8,2.6076809620810595,37.0,43.0,6.0,-2.0,Panic
42.6,1.8000000000000005,1.3416407864998738,41.0,44.0,3.0,0.0,Panic
48.2,0.2,0.4472135954999579,48.0,49.0,1.0,1.0,Panic
44.6,2.3,1.51657508881031,43.0,46.0,3.0,-3.0,Panic
48.2,0.2,0.4472135954999579,48.0,49.0,1.0,0.0,Panic
31.4,3.3000000000000003,1.8165902124584952,29.0,33.0,4.0,-1.0,Panic
45.6,0.7999999999999999,0.8944271909999159,44.0,46.0,2.0,0.0,Panic
32.6,0.7999999999999999,0.8944271909999159,31.0,33.0,2.0,2.0,Panic
30.8,0.7,0.8366600265340756,30.0,32.0,2.0,0.0,Panic
43.8,0.7,0.8366600265340756,43.0,45.0,2.0,0.0,Panic
35.2,1.1999999999999995,1.095445115010332,34.0,37.0,3.0,0.0,Panic
44.6,1.3,1.140175425099138,43.0,46.0,3.0,0.0,Panic
32.0,0.5,0.7071067811865476,31.0,33.0,2.0,1.0,Panic
42.8,0.7,0.8366600265340756,42.0,44.0,2.0,0.0,Panic
43.0,1.5,1.224744871391589,41.0,44.0,3.0,-2.0,Panic
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,1.0,Panic
31.6,1.2999999999999998,1.1401754250991378,30.0,33.0,3.0,-2.0,Panic
44.6,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,0.0,Panic
35.6,3.3000000000000003,1.8165902124584952,34.0,38.0,4.0,3.0,Panic
36.4,1.8000000000000005,1.3416407864998738,34.0,37.0,3.0,0.0,Panic
36.6,2.3,1.51657508881031,34.0,38.0,4.0,-1.0,Panic
44.0,1.5,1.224744871391589,43.0,46.0,3.0,-1.0,Panic
31.8,0.7,0.8366600265340756,31.0,33.0,2.0,-1.0,Panic
34.6,2.3,1.51657508881031,33.0,37.0,4.0,-2.0,Panic
33.0,1.5,1.224744871391589,32.0,35.0,3.0,-1.0,Panic
41.6,3.8,1.949358868961793,39.0,44.0,5.0,-4.0,Panic
45.8,1.1999999999999995,1.095445115010332,44.0,47.0,3.0,1.0,Panic
37.0,3.5,1.8708286933869709,34.0,39.0,5.0,-1.0,Panic
43.4,17.3,4.159326868617084,39.0,48.0,9.0,-9.0,Panic
46.4,1.8,1.3416407864998738,45.0,48.0,3.0,-1.0,Panic
42.8,0.7,0.8366600265340756,42.0,44.0,2.0,2.0,Panic
42.2,3.2,1.7888543819998317,39.0,43.0,4.0,4.0,Panic
37.8,4.199999999999999,2.0493901531919194,36.0,41.0,5.0,-5.0,Panic
42.4,2.8,1.6733200530681511,41.0,45.0,4.0,-2.0,Panic
47.2,0.7,0.8366600265340756,46.0,48.0,2.0,-1.0,Panic
31.8,0.7000000000000001,0.8366600265340756,31.0,33.0,2.0,2.0,Panic
37.4,7.800000000000002,2.7928480087537886,35.0,42.0,7.0,-6.0,Panic
39.4,4.3,2.073644135332772,37.0,42.0,5.0,-1.0,Panic
44.2,0.7,0.8366600265340756,43.0,45.0,2.0,-2.0,Panic
38.0,0.5,0.7071067811865476,37.0,39.0,2.0,0.0,Panic
45.4,1.2999999999999998,1.1401754250991378,44.0,47.0,3.0,-2.0,Panic
44.8,4.7,2.16794833886788,42.0,48.0,6.0,-4.0,Panic
45.8,3.2,1.7888543819998317,43.0,47.0,4.0,-2.0,Panic
31.8,3.2,1.7888543819998317,30.0,34.0,4.0,3.0,Panic
45.0,1.5,1.224744871391589,44.0,47.0,3.0,-1.0,Panic
47.8,0.2,0.4472135954999579,47.0,48.0,1.0,-1.0,Panic
35.2,1.1999999999999995,1.095445115010332,34.0,37.0,3.0,-2.0,Panic
37.8,3.2,1.7888543819998317,35.0,39.0,4.0,-4.0,Panic
33.0,0.5,0.7071067811865476,32.0,34.0,2.0,0.0,Panic
38.0,7.5,2.7386127875258306,35.0,42.0,7.0,3.0,Panic
38.8,6.200000000000001,2.489979919597747,37.0,43.0,6.0,1.0,Panic
43.0,1.5,1.224744871391589,42.0,45.0,3.0,2.0,Panic
36.8,6.7,2.588435821108957,34.0,41.0,7.0,4.0,Panic
44.8,3.7,1.9235384061671343,42.0,47.0,5.0,-2.0,Panic
42.2,6.700000000000001,2.5884358211089573,39.0,46.0,7.0,1.0,Panic
30.4,1.8,1.3416407864998738,29.0,32.0,3.0,2.0,Panic
43.6,1.8,1.3416407864998738,43.0,46.0,3.0,3.0,Panic
48.8,2.7,1.6431676725154982,47.0,51.0,4.0,-1.0,Panic
30.4,8.3,2.8809720581775866,26.0,33.0,7.0,0.0,Panic
31.6,0.3,0.5477225575051661,31.0,32.0,1.0,0.0,Panic
37.4,2.3,1.51657508881031,35.0,39.0,4.0,-3.0,Panic
33.0,0.5,0.7071067811865476,32.0,34.0,2.0,-1.0,Panic
45.0,1.5,1.224744871391589,43.0,46.0,3.0,0.0,Panic
45.2,1.6999999999999995,1.3038404810405295,43.0,46.0,3.0,0.0,Panic
32.6,0.7999999999999999,0.8944271909999159,31.0,33.0,2.0,0.0,Panic
43.2,0.2,0.4472135954999579,43.0,44.0,1.0,1.0,Panic
47.0,1.0,1.0,46.0,48.0,2.0,0.0,Panic
37.0,6.5,2.549509756796392,34.0,41.0,7.0,3.0,Panic
43.6,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,-2.0,Panic
45.6,1.8000000000000005,1.3416407864998738,44.0,47.0,3.0,-3.0,Panic
38.6,2.3000000000000003,1.5165750888103102,37.0,41.0,4.0,1.0,Panic
31.4,3.3,1.816590212458495,29.0,33.0,4.0,3.0,Panic
30.4,1.7999999999999998,1.3416407864998738,29.0,32.0,3.0,1.0,Panic
44.6,4.300000000000001,2.0736441353327724,42.0,47.0,5.0,1.0,Panic
36.0,1.0,1.0,35.0,37.0,2.0,0.0,Panic
44.8,1.1999999999999995,1.095445115010332,43.0,46.0,3.0,2.0,Panic
44.4,2.3,1.51657508881031,42.0,46.0,4.0,3.0,Panic
31.4,0.7999999999999999,0.8944271909999159,30.0,32.0,2.0,0.0,Panic
40.0,4.0,2.0,38.0,43.0,5.0,-2.0,Panic
