eeg_value,state
46.0,Distraction
42.0,Distraction
47.0,Distraction
45.0,Distraction
45.0,Distraction
43.0,Distraction
47.0,Distraction
42.0,Distraction
46.0,Distraction
45.0,Distraction
42.0,Distraction
42.0,Distraction
42.0,Distraction
41.0,Distraction
42.0,Distraction
46.0,Distraction
45.0,Distraction
43.0,Distraction
46.0,Distraction
46.0,Distraction
45.0,Distraction
47.0,Distraction
45.0,Distraction
43.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
47.0,Distraction
45.0,Distraction
43.0,Distraction
46.0,Distraction
45.0,Distraction
43.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
47.0,Distraction
46.0,Distraction
45.0,Distraction
44.0,Distraction
46.0,Distraction
46.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
47.0,Distraction
45.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
47.0,Distraction
45.0,Distraction
48.0,Distraction
46.0,Distraction
47.0,Distraction
46.0,Distraction
46.0,Distraction
48.0,Distraction
47.0,Distraction
45.0,Distraction
45.0,Distraction
47.0,Distraction
47.0,Distraction
46.0,Distraction
47.0,Distraction
45.0,Distraction
48.0,Distraction
45.0,Distraction
43.0,Distraction
45.0,Distraction
45.0,Distraction
47.0,Distraction
46.0,Distraction
47.0,Distraction
46.0,Distraction
46.0,Distraction
47.0,Distraction
46.0,Distraction
45.0,Distraction
44.0,Distraction
45.0,Distraction
46.0,Distraction
46.0,Distraction
46.0,Distraction
45.0,Distraction
43.0,Distraction
42.0,Distraction
44.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
46.0,Distraction
46.0,Distraction
47.0,Distraction
43.0,Distraction
44.0,Distraction
42.0,Distraction
41.0,Distraction
44.0,Distraction
42.0,Distraction
43.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
48.0,Distraction
45.0,Distraction
46.0,Distraction
46.0,Distraction
47.0,Distraction
46.0,Distraction
47.0,Distraction
48.0,Distraction
48.0,Distraction
46.0,Distraction
45.0,Distraction
48.0,Distraction
44.0,Distraction
48.0,Distraction
45.0,Distraction
45.0,Distraction
46.0,Distraction
48.0,Distraction
46.0,Distraction
47.0,Distraction
44.0,Distraction
45.0,Distraction
46.0,Distraction
45.0,Distraction
46.0,Distraction
45.0,Distraction
46.0,Distraction
46.0,Distraction
42.0,Distraction
43.0,Distraction
46.0,Distraction
47.0,Distraction
45.0,Distraction
42.0,Distraction
46.0,Distraction
47.0,Distraction
46.0,Distraction
48.0,Distraction
46.0,Distraction
41.0,Distraction
45.0,Distraction
42.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
44.0,Distraction
43.0,Distraction
41.0,Distraction
42.0,Distraction
43.0,Distraction
42.0,Distraction
42.0,Distraction
44.0,Distraction
42.0,Distraction
43.0,Distraction
43.0,Distraction
41.0,Distraction
46.0,Distraction
46.0,Distraction
46.0,Distraction
46.0,Distraction
44.0,Distraction
46.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
46.0,Distraction
44.0,Distraction
45.0,Distraction
46.0,Distraction
43.0,Distraction
46.0,Distraction
46.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
47.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
47.0,Distraction
47.0,Distraction
45.0,Distraction
46.0,Distraction
42.0,Distraction
45.0,Distraction
46.0,Distraction
45.0,Distraction
42.0,Distraction
46.0,Distraction
46.0,Distraction
48.0,Distraction
45.0,Distraction
44.0,Distraction
47.0,Distraction
45.0,Distraction
48.0,Distraction
45.0,Distraction
46.0,Distraction
48.0,Distraction
46.0,Distraction
48.0,Distraction
43.0,Distraction
48.0,Distraction
49.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
49.0,Distraction
48.0,Distraction
50.0,Distraction
49.0,Distraction
49.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
49.0,Distraction
48.0,Distraction
50.0,Distraction
51.0,Distraction
48.0,Distraction
47.0,Distraction
47.0,Distraction
47.0,Distraction
43.0,Distraction
47.0,Distraction
45.0,Distraction
46.0,Distraction
47.0,Distraction
47.0,Distraction
48.0,Distraction
46.0,Distraction
48.0,Distraction
45.0,Distraction
46.0,Distraction
45.0,Distraction
46.0,Distraction
47.0,Distraction
47.0,Distraction
47.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
48.0,Distraction
46.0,Distraction
47.0,Distraction
48.0,Distraction
47.0,Distraction
47.0,Distraction
48.0,Distraction
46.0,Distraction
47.0,Distraction
47.0,Distraction
42.0,Distraction
46.0,Distraction
43.0,Distraction
47.0,Distraction
46.0,Distraction
47.0,Distraction
46.0,Distraction
44.0,Distraction
46.0,Distraction
46.0,Distraction
47.0,Distraction
45.0,Distraction
45.0,Distraction
48.0,Distraction
46.0,Distraction
45.0,Distraction
46.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
43.0,Distraction
46.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
47.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
47.0,Distraction
47.0,Distraction
48.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
46.0,Distraction
48.0,Distraction
47.0,Distraction
46.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
46.0,Distraction
46.0,Distraction
43.0,Distraction
44.0,Distraction
45.0,Distraction
48.0,Distraction
45.0,Distraction
47.0,Distraction
47.0,Distraction
43.0,Distraction
46.0,Distraction
43.0,Distraction
43.0,Distraction
37.0,Distraction
43.0,Distraction
44.0,Distraction
42.0,Distraction
45.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
46.0,Distraction
48.0,Distraction
46.0,Distraction
48.0,Distraction
47.0,Distraction
48.0,Distraction
45.0,Distraction
46.0,Distraction
48.0,Distraction
48.0,Distraction
47.0,Distraction
47.0,Distraction
45.0,Distraction
45.0,Distraction
44.0,Distraction
47.0,Distraction
44.0,Distraction
45.0,Distraction
47.0,Distraction
45.0,Distraction
45.0,Distraction
44.0,Distraction
48.0,Distraction
45.0,Distraction
43.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
41.0,Distraction
43.0,Distraction
44.0,Distraction
46.0,Distraction
47.0,Distraction
45.0,Distraction
44.0,Distraction
43.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
43.0,Distraction
47.0,Distraction
44.0,Distraction
45.0,Distraction
46.0,Distraction
44.0,Distraction
46.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
43.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
47.0,Distraction
44.0,Distraction
42.0,Distraction
45.0,Distraction
44.0,Distraction
42.0,Distraction
46.0,Distraction
45.0,Distraction
47.0,Distraction
42.0,Distraction
44.0,Distraction
45.0,Distraction
46.0,Distraction
45.0,Distraction
44.0,Distraction
46.0,Distraction
48.0,Distraction
47.0,Distraction
46.0,Distraction
48.0,Distraction
47.0,Distraction
44.0,Distraction
47.0,Distraction
48.0,Distraction
44.0,Distraction
42.0,Distraction
45.0,Distraction
43.0,Distraction
42.0,Distraction
44.0,Distraction
46.0,Distraction
45.0,Distraction
46.0,Distraction
47.0,Distraction
45.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
48.0,Distraction
46.0,Distraction
45.0,Distraction
39.0,Distraction
39.0,Distraction
38.0,Distraction
42.0,Distraction
37.0,Distraction
39.0,Distraction
42.0,Distraction
47.0,Distraction
45.0,Distraction
44.0,Distraction
47.0,Distraction
586.0,Distraction
55.0,Distraction
45.0,Distraction
39.0,Distraction
39.0,Distraction
38.0,Distraction
39.0,Distraction
39.0,Distraction
37.0,Distraction
37.0,Distraction
37.0,Distraction
37.0,Distraction
38.0,Distraction
37.0,Distraction
38.0,Distraction
38.0,Distraction
39.0,Distraction
37.0,Distraction
38.0,Distraction
39.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
39.0,Distraction
39.0,Distraction
39.0,Distraction
38.0,Distraction
38.0,Distraction
37.0,Distraction
38.0,Distraction
41.0,Distraction
38.0,Distraction
37.0,Distraction
39.0,Distraction
37.0,Distraction
36.0,Distraction
37.0,Distraction
38.0,Distraction
35.0,Distraction
38.0,Distraction
38.0,Distraction
36.0,Distraction
36.0,Distraction
37.0,Distraction
36.0,Distraction
34.0,Distraction
34.0,Distraction
35.0,Distraction
38.0,Distraction
34.0,Distraction
35.0,Distraction
35.0,Distraction
37.0,Distraction
33.0,Distraction
35.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
39.0,Distraction
38.0,Distraction
37.0,Distraction
35.0,Distraction
37.0,Distraction
37.0,Distraction
36.0,Distraction
41.0,Distraction
38.0,Distraction
36.0,Distraction
38.0,Distraction
36.0,Distraction
38.0,Distraction
42.0,Distraction
35.0,Distraction
39.0,Distraction
37.0,Distraction
37.0,Distraction
36.0,Distraction
39.0,Distraction
37.0,Distraction
37.0,Distraction
38.0,Distraction
38.0,Distraction
41.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
39.0,Distraction
37.0,Distraction
39.0,Distraction
39.0,Distraction
35.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
39.0,Distraction
39.0,Distraction
41.0,Distraction
38.0,Distraction
39.0,Distraction
42.0,Distraction
41.0,Distraction
37.0,Distraction
43.0,Distraction
44.0,Distraction
41.0,Distraction
41.0,Distraction
39.0,Distraction
37.0,Distraction
37.0,Distraction
36.0,Distraction
39.0,Distraction
39.0,Distraction
37.0,Distraction
36.0,Distraction
39.0,Distraction
38.0,Distraction
39.0,Distraction
37.0,Distraction
38.0,Distraction
37.0,Distraction
36.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
35.0,Distraction
38.0,Distraction
38.0,Distraction
41.0,Distraction
39.0,Distraction
39.0,Distraction
39.0,Distraction
41.0,Distraction
38.0,Distraction
39.0,Distraction
39.0,Distraction
40.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
46.0,Distraction
45.0,Distraction
42.0,Distraction
46.0,Distraction
44.0,Distraction
43.0,Distraction
46.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
46.0,Distraction
44.0,Distraction
43.0,Distraction
45.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
42.0,Distraction
42.0,Distraction
41.0,Distraction
46.0,Distraction
43.0,Distraction
44.0,Distraction
44.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
44.0,Distraction
44.0,Distraction
43.0,Distraction
46.0,Distraction
43.0,Distraction
45.0,Distraction
42.0,Distraction
44.0,Distraction
42.0,Distraction
43.0,Distraction
44.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
44.0,Distraction
43.0,Distraction
45.0,Distraction
45.0,Distraction
46.0,Distraction
43.0,Distraction
46.0,Distraction
47.0,Distraction
45.0,Distraction
41.0,Distraction
42.0,Distraction
41.0,Distraction
43.0,Distraction
42.0,Distraction
42.0,Distraction
45.0,Distraction
43.0,Distraction
42.0,Distraction
44.0,Distraction
42.0,Distraction
43.0,Distraction
39.0,Distraction
39.0,Distraction
38.0,Distraction
41.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
39.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
42.0,Distraction
43.0,Distraction
43.0,Distraction
45.0,Distraction
43.0,Distraction
46.0,Distraction
42.0,Distraction
41.0,Distraction
42.0,Distraction
43.0,Distraction
42.0,Distraction
44.0,Distraction
44.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
42.0,Distraction
44.0,Distraction
43.0,Distraction
41.0,Distraction
39.0,Distraction
38.0,Distraction
42.0,Distraction
41.0,Distraction
45.0,Distraction
43.0,Distraction
45.0,Distraction
45.0,Distraction
42.0,Distraction
45.0,Distraction
42.0,Distraction
43.0,Distraction
42.0,Distraction
44.0,Distraction
41.0,Distraction
45.0,Distraction
43.0,Distraction
45.0,Distraction
42.0,Distraction
42.0,Distraction
42.0,Distraction
45.0,Distraction
48.0,Distraction
44.0,Distraction
45.0,Distraction
44.0,Distraction
42.0,Distraction
42.0,Distraction
38.0,Distraction
36.0,Distraction
35.0,Distraction
36.0,Distraction
39.0,Distraction
43.0,Distraction
39.0,Distraction
39.0,Distraction
41.0,Distraction
43.0,Distraction
41.0,Distraction
38.0,Distraction
37.0,Distraction
39.0,Distraction
39.0,Distraction
41.0,Distraction
38.0,Distraction
42.0,Distraction
43.0,Distraction
42.0,Distraction
43.0,Distraction
44.0,Distraction
42.0,Distraction
42.0,Distraction
43.0,Distraction
42.0,Distraction
41.0,Distraction
41.0,Distraction
43.0,Distraction
43.0,Distraction
45.0,Distraction
42.0,Distraction
45.0,Distraction
45.0,Distraction
44.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
39.0,Distraction
42.0,Distraction
43.0,Distraction
45.0,Distraction
45.0,Distraction
42.0,Distraction
44.0,Distraction
44.0,Distraction
43.0,Distraction
42.0,Distraction
43.0,Distraction
42.0,Distraction
45.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
46.0,Distraction
42.0,Distraction
43.0,Distraction
45.0,Distraction
39.0,Distraction
45.0,Distraction
46.0,Distraction
43.0,Distraction
45.0,Distraction
41.0,Distraction
41.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
41.0,Distraction
41.0,Distraction
41.0,Distraction
42.0,Distraction
44.0,Distraction
42.0,Distraction
44.0,Distraction
42.0,Distraction
44.0,Distraction
41.0,Distraction
42.0,Distraction
44.0,Distraction
43.0,Distraction
42.0,Distraction
43.0,Distraction
46.0,Distraction
45.0,Distraction
43.0,Distraction
43.0,Distraction
47.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
48.0,Distraction
45.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
42.0,Distraction
43.0,Distraction
44.0,Distraction
44.0,Distraction
39.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
46.0,Distraction
44.0,Distraction
41.0,Distraction
43.0,Distraction
42.0,Distraction
43.0,Distraction
43.0,Distraction
42.0,Distraction
42.0,Distraction
44.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
45.0,Distraction
44.0,Distraction
43.0,Distraction
46.0,Distraction
48.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
43.0,Distraction
42.0,Distraction
42.0,Distraction
45.0,Distraction
42.0,Distraction
45.0,Distraction
43.0,Distraction
44.0,Distraction
45.0,Distraction
43.0,Distraction
43.0,Distraction
44.0,Distraction
44.0,Distraction
41.0,Distraction
42.0,Distraction
42.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
44.0,Distraction
43.0,Distraction
44.0,Distraction
45.0,Distraction
43.0,Distraction
43.0,Distraction
42.0,Distraction
41.0,Distraction
43.0,Distraction
45.0,Distraction
46.0,Distraction
42.0,Distraction
45.0,Distraction
48.0,Distraction
45.0,Distraction
45.0,Distraction
42.0,Distraction
44.0,Distraction
43.0,Distraction
42.0,Distraction
43.0,Distraction
43.0,Distraction
43.0,Distraction
45.0,Distraction
43.0,Distraction
42.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
47.0,Distraction
47.0,Distraction
43.0,Distraction
42.0,Distraction
46.0,Distraction
45.0,Distraction
42.0,Distraction
46.0,Distraction
39.0,Distraction
41.0,Distraction
43.0,Distraction
44.0,Distraction
45.0,Distraction
45.0,Distraction
46.0,Distraction
45.0,Distraction
44.0,Distraction
43.0,Distraction
46.0,Distraction
46.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
45.0,Distraction
42.0,Distraction
42.0,Distraction
41.0,Distraction
37.0,Distraction
37.0,Distraction
43.0,Distraction
39.0,Distraction
38.0,Distraction
38.0,Distraction
37.0,Distraction
40.0,Distraction
42.0,Distraction
39.0,Distraction
41.0,Distraction
37.0,Distraction
38.0,Distraction
37.0,Distraction
37.0,Distraction
39.0,Distraction
39.0,Distraction
37.0,Distraction
39.0,Distraction
37.0,Distraction
39.0,Distraction
39.0,Distraction
39.0,Distraction
,Distraction
51.0,Distraction
42.0,Distraction
41.0,Distraction
39.0,Distraction
39.0,Distraction
37.0,Distraction
41.0,Distraction
38.0,Distraction
37.0,Distraction
35.0,Distraction
37.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
38.0,Distraction
39.0,Distraction
39.0,Distraction
37.0,Distraction
39.0,Distraction
39.0,Distraction
39.0,Distraction
37.0,Distraction
42.0,Distraction
39.0,Distraction
38.0,Distraction
37.0,Distraction
42.0,Distraction
38.0,Distraction
39.0,Distraction
37.0,Distraction
35.0,Distraction
35.0,Distraction
34.0,Distraction
37.0,Distraction
35.0,Distraction
35.0,Distraction
37.0,Distraction
34.0,Distraction
33.0,Distraction
36.0,Distraction
42.0,Distraction
42.0,Distraction
39.0,Distraction
35.0,Distraction
34.0,Distraction
37.0,Distraction
35.0,Distraction
37.0,Distraction
39.0,Distraction
37.0,Distraction
37.0,Distraction
34.0,Distraction
38.0,Distraction
35.0,Distraction
36.0,Distraction
35.0,Distraction
37.0,Distraction
35.0,Distraction
38.0,Distraction
37.0,Distraction
37.0,Distraction
35.0,Distraction
37.0,Distraction
37.0,Distraction
35.0,Distraction
33.0,Distraction
35.0,Distraction
33.0,Distraction
33.0,Distraction
34.0,Distraction
35.0,Distraction
33.0,Distraction
37.0,Distraction
33.0,Distraction
37.0,Distraction
34.0,Distraction
33.0,Distraction
34.0,Distraction
35.0,Distraction
37.0,Distraction
35.0,Distraction
34.0,Distraction
36.0,Distraction
38.0,Distraction
37.0,Distraction
37.0,Distraction
36.0,Distraction
37.0,Distraction
38.0,Distraction
34.0,Distraction
38.0,Distraction
37.0,Distraction
35.0,Distraction
35.0,Distraction
35.0,Distraction
34.0,Distraction
37.0,Distraction
35.0,Distraction
30.0,Distraction
,Distraction
35.0,Distraction
35.0,Distraction
32.0,Distraction
35.0,Distraction
36.0,Distraction
37.0,Distraction
37.0,Distraction
35.0,Distraction
37.0,Distraction
37.0,Distraction
34.0,Distraction
38.0,Distraction
34.0,Distraction
38.0,Distraction
35.0,Distraction
37.0,Distraction
38.0,Distraction
38.0,Distraction
35.0,Distraction
36.0,Distraction
36.0,Distraction
36.0,Distraction
37.0,Distraction
36.0,Distraction
37.0,Distraction
34.0,Distraction
36.0,Distraction
38.0,Distraction
37.0,Distraction
35.0,Distraction
34.0,Distraction
32.0,Distraction
37.0,Distraction
34.0,Distraction
36.0,Distraction
36.0,Distraction
41.0,Distraction
35.0,Distraction
35.0,Distraction
35.0,Distraction
35.0,Distraction
36.0,Distraction
35.0,Distraction
34.0,Distraction
35.0,Distraction
34.0,Distraction
38.0,Distraction
37.0,Distraction
37.0,Distraction
34.0,Distraction
37.0,Distraction
37.0,Distraction
36.0,Distraction
37.0,Distraction
33.0,Distraction
34.0,Distraction
34.0,Distraction
34.0,Distraction
35.0,Distraction
34.0,Distraction
35.0,Distraction
33.0,Distraction
35.0,Distraction
37.0,Distraction
36.0,Distraction
37.0,Distraction
35.0,Distraction
34.0,Distraction
34.0,Distraction
32.0,Distraction
39.0,Distraction
34.0,Distraction
38.0,Distraction
33.0,Distraction
36.0,Distraction
33.0,Distraction
39.0,Distraction
35.0,Distraction
36.0,Distraction
37.0,Distraction
37.0,Distraction
37.0,Distraction
36.0,Distraction
34.0,Distraction
34.0,Distraction
37.0,Distraction
36.0,Distraction
34.0,Distraction
35.0,Distraction
37.0,Distraction
33.0,Distraction
34.0,Distraction
33.0,Distraction
38.0,Distraction
37.0,Distraction
34.0,Distraction
35.0,Distraction
35.0,Distraction
35.0,Distraction
34.0,Distraction
,Distraction
39.0,Distraction
34.0,Distraction
34.0,Distraction
36.0,Distraction
41.0,Distraction
37.0,Distraction
37.0,Distraction
35.0,Distraction
35.0,Distraction
37.0,Distraction
35.0,Distraction
32.0,Distraction
33.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
33.0,Distraction
30.0,Distraction
32.0,Distraction
28.0,Distraction
32.0,Distraction
29.0,Distraction
31.0,Distraction
30.0,Distraction
32.0,Distraction
31.0,Distraction
31.0,Distraction
30.0,Distraction
32.0,Distraction
31.0,Distraction
30.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
34.0,Distraction
32.0,Distraction
31.0,Distraction
28.0,Distraction
29.0,Distraction
30.0,Distraction
34.0,Distraction
31.0,Distraction
35.0,Distraction
29.0,Distraction
33.0,Distraction
30.0,Distraction
33.0,Distraction
29.0,Distraction
32.0,Distraction
29.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
33.0,Distraction
31.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
30.0,Distraction
32.0,Distraction
30.0,Distraction
34.0,Distraction
33.0,Distraction
31.0,Distraction
33.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
33.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
28.0,Distraction
31.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
29.0,Distraction
29.0,Distraction
27.0,Distraction
31.0,Distraction
30.0,Distraction
30.0,Distraction
30.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
33.0,Distraction
32.0,Distraction
30.0,Distraction
,Distraction
32.0,Distraction
30.0,Distraction
32.0,Distraction
29.0,Distraction
31.0,Distraction
30.0,Distraction
32.0,Distraction
30.0,Distraction
31.0,Distraction
29.0,Distraction
30.0,Distraction
30.0,Distraction
31.0,Distraction
29.0,Distraction
31.0,Distraction
29.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
30.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
30.0,Distraction
30.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
31.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
33.0,Distraction
30.0,Distraction
33.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
31.0,Distraction
33.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
33.0,Distraction
33.0,Distraction
32.0,Distraction
31.0,Distraction
30.0,Distraction
32.0,Distraction
34.0,Distraction
32.0,Distraction
33.0,Distraction
31.0,Distraction
38.0,Distraction
32.0,Distraction
30.0,Distraction
32.0,Distraction
30.0,Distraction
35.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
34.0,Distraction
28.0,Distraction
27.0,Distraction
27.0,Distraction
31.0,Distraction
29.0,Distraction
28.0,Distraction
27.0,Distraction
30.0,Distraction
29.0,Distraction
28.0,Distraction
29.0,Distraction
30.0,Distraction
30.0,Distraction
31.0,Distraction
23.0,Distraction
29.0,Distraction
29.0,Distraction
29.0,Distraction
32.0,Distraction
30.0,Distraction
29.0,Distraction
29.0,Distraction
30.0,Distraction
31.0,Distraction
31.0,Distraction
32.0,Distraction
30.0,Distraction
,Distraction
32.0,Distraction
32.0,Distraction
34.0,Distraction
32.0,Distraction
30.0,Distraction
32.0,Distraction
28.0,Distraction
27.0,Distraction
26.0,Distraction
30.0,Distraction
30.0,Distraction
32.0,Distraction
31.0,Distraction
31.0,Distraction
32.0,Distraction
30.0,Distraction
29.0,Distraction
31.0,Distraction
28.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
23.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
31.0,Distraction
30.0,Distraction
30.0,Distraction
33.0,Distraction
32.0,Distraction
30.0,Distraction
29.0,Distraction
30.0,Distraction
30.0,Distraction
29.0,Distraction
32.0,Distraction
30.0,Distraction
33.0,Distraction
33.0,Distraction
26.0,Distraction
30.0,Distraction
29.0,Distraction
32.0,Distraction
33.0,Distraction
33.0,Distraction
27.0,Distraction
30.0,Distraction
28.0,Distraction
26.0,Distraction
31.0,Distraction
29.0,Distraction
29.0,Distraction
31.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
31.0,Distraction
33.0,Distraction
32.0,Distraction
33.0,Distraction
34.0,Distraction
33.0,Distraction
32.0,Distraction
33.0,Distraction
35.0,Distraction
32.0,Distraction
34.0,Distraction
33.0,Distraction
33.0,Distraction
32.0,Distraction
33.0,Distraction
32.0,Distraction
32.0,Distraction
32.0,Distraction
33.0,Distraction
32.0,Distraction
33.0,Distraction
34.0,Distraction
33.0,Distraction
31.0,Distraction
33.0,Distraction
33.0,Distraction
33.0,Distraction
33.0,Distraction
33.0,Distraction
32.0,Distraction
32.0,Distraction
31.0,Distraction
32.0,Distraction
33.0,Distraction
33.0,Distraction
32.0,Distraction
33.0,Distraction
32.0,Distraction
34.0,Distraction
33.0,Distraction
33.0,Distraction
